((0, 83.8744, 0.269163, 152.149, 0, 89.7996, 57.9902, 65.6913, 8.73866, 76.3033, 173.055, 128.55), (2, 240), (0, 84.1647, 359.925, 152.075, 0, 89.853, 57.8869, 66.2708, 8.16078, 76.6546, 172.708, 128.55), -20.674249075469117) 
((0, 85.7659, 44.1783, 165.905, 0, 94.3756, 58.8621, 2.43148, 72.1432, 84.0691, 218.548, 50.72), (2, 240), (0, 85.2395, 43.4892, 158.812, 0, 94.2139, 58.9253, 3.57455, 70.995, 82.3846, 217.817, 54.16), -34.64085157043087) 
((0, 82.7904, 38.7194, 152.522, 0, 93.8315, 58.6708, 10.9708, 63.5867, 72.5653, 214.246, 93.95), (2, 240), (0, 82.6561, 38.2884, 157.018, 0, 93.8487, 58.5987, 11.6072, 62.9508, 72.4804, 213.748, 93.95), -10.027336130595796) 
((0, 81.567, 36.3629, 173.432, 0, 93.3854, 58.81, 14.5349, 60.0085, 69.1445, 213.686, 116.12), (2, 240), (0, 81.3566, 36.1149, 175.729, 0, 93.2493, 58.9128, 14.9215, 59.6175, 68.3994, 214.318, 123.83), 0.196196150825374) 
((0, 78.9371, 31.2157, 169.093, 0, 91.9198, 59.6277, 22.0573, 52.4397, 67.4508, 215.168, 190.06), (2, 240), (0, 78.7053, 30.7821, 172.578, 0, 91.754, 59.7403, 22.6744, 51.8173, 68.0479, 215.401, 190.46), 6.052568974958577) 
((0, 78.2272, 30.127, 177.18, 0, 91.367, 60.0465, 23.6127, 50.8668, 68.5509, 215.527, 192.77), (2, 240), (0, 78.0376, 29.8781, 181.163, 0, 91.2092, 60.1739, 23.9671, 50.5074, 68.3303, 215.259, 192.77), 6.219811815911377) 
((0, 77.3042, 28.7852, 181.168, 0, 90.5958, 60.6553, 25.4991, 48.956, 69.6002, 215.487, 200.88), (2, 240), (0, 77.087, 28.5185, 183.816, 0, 90.4034, 60.8157, 25.8713, 48.5777, 69.3426, 215.214, 200.88), 6.465918272245351) 
((0, 76.0815, 27.6127, 197.774, 0, 89.4691, 61.6413, 27.1331, 47.2863, 70.4065, 215.378, 208.61), (2, 240), (0, 75.7918, 27.4029, 199.556, 0, 89.1929, 61.8925, 27.4233, 46.9874, 70.0818, 215.185, 208.61), 6.816987692120209) 
((0, 75.3094, 27.0795, 204.962, 0, 88.7293, 62.3178, 27.8678, 46.5283, 70.6907, 215.314, 212.69), (2, 240), (0, 74.978, 26.8911, 207.627, 0, 88.4077, 62.6172, 28.1259, 46.26, 70.3273, 215.153, 212.69), 7.047258148360826) 
((0, 73.0098, 25.0241, 179.829, 0, 86.4899, 64.3248, 30.5673, 43.7579, 71.5977, 214.286, 227.03), (2, 240), (0, 72.7237, 24.5936, 185.673, 0, 86.2041, 64.5635, 31.1136, 43.2026, 72.4341, 213.992, 233.63), 7.7265592594407115) 
