((0, 50.2312, 60.6511, 309.853, 0, 54.1821, 99.1542, 1.28575, 72.0174, 57.1131, 229.384, 0.63), (2, 120), (1, 50.3331, 61.1137, 317.325, 0, 54.0252, 99.3446, 0.896955, 72.4012, 57.1335, 229.804, 0.63), -97.309135)
((0, 53.7338, 58.3541, 319.557, 0, 58.2474, 95.1115, 1.02377, 72.408, 60.2299, 248.461, 235.53), (2, 60), (1, 53.9317, 58.8832, 326.494, 0, 58.1349, 95.2691, 0.500093, 72.9281, 60.5116, 248.893, 235.53), -98.499721)
((0, 31.1795, 106.255, 265.197, 0, 18.0992, 135.373, 0.293215, 72.4549, 39.6141, 301.482, 200.52), (2, 180), (1, 31.2876, 107.335, 261.403, 0, 17.5313, 135.957, 0.484875, 72.6286, 40.6248, 300.768, 205.05), -98.545375)
((0, 44.1844, 67.7716, 318.128, 0, 45.7966, 107.603, 0.549135, 72.4887, 31.9097, 251.557, 119.97), (2, 240), (1, 44.3961, 68.4372, 310.431, 0, 45.5975, 107.847, 0.0286432, 73.0029, 32.1559, 252.449, 119.97), -99.9140704)
((0, 49.4573, 62.4225, 307.847, 0, 52.6399, 100.764, 0.506584, 72.7478, 60.5822, 248.375, 266.37), (2, 60), (1, 49.5868, 63.0096, 315.35, 0, 52.4301, 101.015, 0.0257591, 73.222, 60.7631, 248.839, 266.37), -99.92272270000001)
((0, 63.7849, 52.3622, 357.843, 0, 70.0136, 83.3246, 1.26358, 72.5404, 77.062, 231.861, 304.72), (2, 60), (1, 64.3036, 52.7171, 2.22265, 0, 70.2878, 83.1014, 0.672287, 73.1404, 77.577, 232.158, 304.72), -97.983139)
((0, 44.3401, 66.0972, 344.729, 0, 46.7801, 106.546, 1.40847, 71.6605, 56.9438, 246.215, 295.16), (2, 60), (1, 44.8573, 66.587, 349.754, 0, 46.9142, 106.466, 0.78068, 72.2926, 57.4615, 246.596, 295.16), -97.65796)
((0, 60.7257, 54.5822, 233.169, 0, 66.1725, 87.2232, 0.597259, 73.0852, 55.4348, 245.813, 182.78), (2, 300), (1, 60.1415, 54.7655, 235.118, 0, 65.5697, 87.8156, 0.717876, 72.9455, 54.8998, 246.129, 182.78), -97.846372)
((0, 32.7082, 92.8385, 279.453, 0, 25.6992, 127.727, 0.240235, 72.1619, 21.1241, 283.412, 106.9), (2, 300), (1, 32.8136, 93.8061, 277.65, 0, 25.2228, 128.23, 0.0626588, 72.4497, 22.0796, 287.469, 113.25), -99.8120236)
((0, 34.1929, 86.2451, 268.958, 0, 29.8113, 123.588, 0.560088, 71.9721, 36.1711, 286.678, 181.08), (2, 240), (1, 34.1479, 86.9237, 266.056, 0, 29.4334, 123.979, 0.406632, 72.1136, 37.4299, 286.607, 187.45), -98.780104)
((0, 33.9217, 89.7649, 262.576, 0, 27.8215, 125.639, 0.150127, 72.6194, 38.841, 288.23, 194.89), (2, 240), (1, 33.8622, 90.5026, 261.614, 0, 27.4001, 126.071, 0.280037, 72.7359, 39.8627, 287.817, 203.74), -99.15988899999999)
((0, 61.9743, 53.3515, 0.506874, 0, 67.9052, 85.4431, 1.14738, 72.5899, 73.8643, 237.136, 284.64), (2, 60), (1, 62.3377, 53.5824, 3.41175, 0, 68.1037, 85.2784, 0.754241, 72.9893, 74.5482, 236.388, 291.88), -97.737277)
((0, 32.0449, 132.384, 311.28, 0, 3.78566, 149.668, 0.0728575, 71.7817, 42.3119, 301.363, 267.44), (2, 0), (1, 32.6411, 132.447, 315.624, 0, 3.57132, 149.93, 0.631392, 72.3335, 42.231, 300.1, 272.94), -98.105824)
((0, 68.6247, 50.3806, 283.2, 0, 75.3658, 77.9804, 1.17123, 72.8021, 77.087, 237.885, 259.71), (2, 300), (1, 68.3712, 50.8279, 284.64, 0, 74.9047, 78.4736, 0.798059, 73.1607, 77.7674, 237.55, 264.61), -97.605823)
((0, 66.9736, 51.132, 278.237, 0, 73.4921, 79.8615, 1.08592, 72.8281, 61.7732, 239.591, 213.13), (2, 300), (1, 66.7607, 51.4477, 279.149, 0, 73.1371, 80.2368, 0.849441, 73.0534, 63.1183, 239.887, 213.19), -97.451677)
((0, 94.2017, 43.6199, 86.6299, 0, 102.633, 50.7675, 0.537851, 74.2981, 83.6646, 221.866, 357.56), (2, 60), (1, 94.6917, 43.3767, 84.9664, 0, 103.226, 50.1554, 0.763192, 74.0915, 83.6281, 220.935, 333.76), -97.710424)
((0, 102.239, 41.6699, 31.2853, 0, 111.307, 42.028, 1.29679, 73.8135, 98.0248, 216.693, 220.73), (2, 300), (1, 102.72, 41.7679, 25.3408, 0, 111.717, 41.6449, 0.990859, 74.1324, 99.7557, 217.042, 212.29), -97.027423)
((0, 61.976, 53.6266, 287.961, 0, 67.7637, 85.6072, 0.884904, 72.8479, 77.5926, 232.844, 324.88), (2, 300), (1, 61.7867, 54.1731, 288.67, 0, 67.3111, 86.0964, 0.459208, 73.2593, 76.9236, 232.351, 330.1), -98.622376)
((0, 60.4492, 54.2483, 289.327, 0, 66.1068, 87.2507, 1.04055, 72.6398, 73.9648, 233.449, 314.31), (2, 300), (1, 60.2791, 54.8182, 289.957, 0, 65.661, 87.7342, 0.601526, 73.0648, 73.5493, 232.934, 320.14), -98.19542200000001)
((0, 59.347, 55.6041, 280.29, 0, 64.4418, 88.9742, 0.360239, 73.2675, 56.3109, 245.182, 215.46), (2, 300), (1, 59.1826, 55.9694, 281.103, 0, 64.1063, 89.3305, 0.11943, 73.4977, 57.6425, 245.296, 216.58), -99.64171)
((0, 66.4292, 51.504, 271.561, 0, 72.8115, 80.5547, 0.938348, 72.9542, 58.9306, 241.078, 182.65), (2, 60), (1, 66.0936, 51.9379, 279.538, 0, 72.285, 81.1069, 0.640432, 73.2354, 58.6836, 241.615, 182.65), -98.078704)
((0, 64.9967, 51.6627, 272.309, 0, 71.4508, 81.8744, 1.41512, 72.4343, 58.5465, 241.788, 187.12), (2, 300), (1, 64.7351, 51.9853, 272.819, 0, 71.0518, 82.2913, 1.20681, 72.63, 58.3536, 242.186, 187.12), -96.37957)
((0, 71.5431, 49.6952, 239.436, 0, 78.3629, 75.024, 0.698934, 73.3692, 67.9795, 238.837, 196.77), (2, 300), (1, 71.1753, 49.8073, 242.623, 0, 77.9705, 75.414, 0.72575, 73.33, 68.9012, 239.226, 201.74), -97.82275)
((0, 69.463, 50.5799, 254.217, 0, 76.017, 77.3788, 0.59452, 73.3994, 69.9425, 240.361, 211.82), (2, 300), (1, 68.9754, 50.8778, 257.169, 0, 75.421, 77.9846, 0.481346, 73.4937, 69.5233, 240.72, 211.82), -98.555962)
((0, 76.3827, 47.7331, 221.322, 0, 83.8133, 69.541, 1.07769, 73.1629, 62.4779, 227.706, 127.01), (2, 240), (1, 75.7819, 47.7135, 219.341, 0, 83.2701, 70.0621, 1.33315, 72.8902, 61.8565, 228.843, 134.98), -96.00055)
